,Backbone,Dataset,MC Samples,# of Frames,Prediction Model,Seed,Uncertainty Measure,Aggregation Type,OOD Detection Rate,OOD AUROC,TTA Transforms
1614,Swin-B,Cityscapes OOD (VIPER model),0,1,TTA+Timeseries,2,expected_variance_mask,Image Level,0.144,0.300944,"('horizontalFlip',)"
1615,Swin-B,Cityscapes OOD (VIPER model),0,1,TTA+Timeseries,2,expected_entropy_class,Patch Level,0.504,0.492916,"('horizontalFlip',)"
1616,Swin-B,Cityscapes OOD (VIPER model),0,1,TTA+Timeseries,2,pred_variance_mask,Patch Level,0.35,0.41282,"('horizontalFlip',)"
1617,Swin-B,Cityscapes OOD (VIPER model),0,1,TTA+Timeseries,2,pred_variance_mask,Image Level,0.068,0.234892,"('horizontalFlip',)"
1618,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,pred_entropy_mask,Patch Level,0.504,0.506352,"('scale',)"
1619,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,pred_entropy_mask,Image Level,0.684,0.5414800000000001,"('scale',)"
1620,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,mutual_information_mask,Patch Level,0.53,0.5109239999999999,"('scale',)"
1621,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,mutual_information_mask,Image Level,0.688,0.557852,"('scale',)"
1622,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,expected_entropy_class,Image Level,0.622,0.5150600000000001,"('scale',)"
1623,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,pred_entropy_class,Image Level,0.922,0.59544,"('scale',)"
1624,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,mutual_information_class,Patch Level,0.706,0.603448,"('scale',)"
1625,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,mutual_information_class,Image Level,0.946,0.674072,"('scale',)"
1626,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,softmax_cls_score,Patch Level,0.532,0.5304800000000001,"('scale',)"
1627,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,softmax_cls_score,Image Level,0.828,0.574308,"('scale',)"
1628,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,class_mask_combined_score,Patch Level,0.508,0.5224759999999999,"('scale',)"
1629,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,class_mask_combined_score,Image Level,0.79,0.5736640000000001,"('scale',)"
1630,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,expected_entropy_mask,Patch Level,0.48,0.5061640000000001,"('scale',)"
1631,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,expected_entropy_mask,Image Level,0.544,0.506176,"('scale',)"
1632,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,expected_entropy_class,Patch Level,0.384,0.461132,"('scale',)"
1633,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,expected_variance_mask,Patch Level,0.51,0.514204,"('scale',)"
1634,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,expected_variance_mask,Image Level,0.388,0.47518,"('scale',)"
1635,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,norm_sigmoid_mask_score,Image Level,0.544,0.51622,"('scale',)"
1636,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,pred_variance_mask,Patch Level,0.516,0.51418,"('scale',)"
1637,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,pred_variance_mask,Image Level,0.26,0.450732,"('scale',)"
1638,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,pred_entropy_class,Patch Level,0.626,0.539196,"('scale',)"
1639,DINOv2 (ViT-B),Cityscapes OOD,0,5,TTA+Timeseries,2,norm_sigmoid_mask_score,Patch Level,0.418,0.459264,"('scale',)"
1640,ResNet50,Cityscapes OOD,0,0,TTA,1,pred_entropy_mask,Patch Level,0.49,0.506724,"('horizontalFlip', 'scale')"
1641,ResNet50,Cityscapes OOD,0,0,TTA,1,pred_entropy_mask,Image Level,0.92,0.6917439999999999,"('horizontalFlip', 'scale')"
1642,ResNet50,Cityscapes OOD,0,0,TTA,1,expected_entropy_mask,Patch Level,0.662,0.56692,"('horizontalFlip', 'scale')"
1643,ResNet50,Cityscapes OOD,0,0,TTA,1,expected_entropy_mask,Image Level,0.894,0.6465960000000001,"('horizontalFlip', 'scale')"
1644,ResNet50,Cityscapes OOD,0,0,TTA,1,mutual_information_mask,Patch Level,0.516,0.509244,"('horizontalFlip', 'scale')"
1645,ResNet50,Cityscapes OOD,0,0,TTA,1,mutual_information_mask,Image Level,0.912,0.7277039999999999,"('horizontalFlip', 'scale')"
1646,ResNet50,Cityscapes OOD,0,0,TTA,1,expected_entropy_class,Patch Level,0.504,0.5080399999999999,"('horizontalFlip', 'scale')"
1647,ResNet50,Cityscapes OOD,0,0,TTA,1,expected_entropy_class,Image Level,0.9,0.6765000000000001,"('horizontalFlip', 'scale')"
1648,ResNet50,Cityscapes OOD,0,0,TTA,1,expected_variance_mask,Patch Level,0.432,0.472184,"('horizontalFlip', 'scale')"
1649,ResNet50,Cityscapes OOD,0,0,TTA,1,pred_entropy_class,Patch Level,0.596,0.544284,"('horizontalFlip', 'scale')"
1650,ResNet50,Cityscapes OOD,0,0,TTA,1,pred_entropy_class,Image Level,0.914,0.703344,"('horizontalFlip', 'scale')"
1651,ResNet50,Cityscapes OOD,0,0,TTA,1,mutual_information_class,Patch Level,0.668,0.642092,"('horizontalFlip', 'scale')"
1652,ResNet50,Cityscapes OOD,0,0,TTA,1,mutual_information_class,Image Level,0.908,0.761568,"('horizontalFlip', 'scale')"
1653,ResNet50,Cityscapes OOD,0,0,TTA,1,softmax_cls_score,Patch Level,0.592,0.545236,"('horizontalFlip', 'scale')"
1654,ResNet50,Cityscapes OOD,0,0,TTA,1,softmax_cls_score,Image Level,0.918,0.695628,"('horizontalFlip', 'scale')"
1655,ResNet50,Cityscapes OOD,0,0,TTA,1,norm_sigmoid_mask_score,Patch Level,0.444,0.47919599999999996,"('horizontalFlip', 'scale')"
1656,ResNet50,Cityscapes OOD,0,0,TTA,1,norm_sigmoid_mask_score,Image Level,0.898,0.709972,"('horizontalFlip', 'scale')"
1657,ResNet50,Cityscapes OOD,0,0,TTA,1,pred_variance_mask,Patch Level,0.444,0.47558799999999996,"('horizontalFlip', 'scale')"
1658,ResNet50,Cityscapes OOD,0,0,TTA,1,class_mask_combined_score,Patch Level,0.562,0.539932,"('horizontalFlip', 'scale')"
1659,ResNet50,Cityscapes OOD,0,0,TTA,1,class_mask_combined_score,Image Level,0.912,0.692156,"('horizontalFlip', 'scale')"
1660,ResNet50,Cityscapes OOD,0,0,TTA,1,expected_variance_mask,Image Level,0.518,0.5277860000000001,"('horizontalFlip', 'scale')"
1661,ResNet50,Cityscapes OOD,0,0,TTA,1,pred_variance_mask,Image Level,0.37,0.48997199999999996,"('horizontalFlip', 'scale')"
1662,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,pred_entropy_mask,Patch Level,0.71,0.6147839999999999,()
1663,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,expected_entropy_mask,Image Level,0.614,0.58598,()
1664,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,pred_entropy_class,Patch Level,0.706,0.5846399999999999,()
1665,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,mutual_information_class,Patch Level,0.848,0.743688,()
1666,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,mutual_information_class,Image Level,0.99,0.8180840000000001,()
1667,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,pred_entropy_mask,Image Level,0.662,0.591904,()
1668,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,expected_entropy_mask,Patch Level,0.612,0.5832679999999999,()
1669,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,mutual_information_mask,Patch Level,0.664,0.6155919999999999,()
1670,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,mutual_information_mask,Image Level,0.624,0.564692,()
1671,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,expected_entropy_class,Image Level,0.69,0.540788,()
1672,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,expected_variance_mask,Patch Level,0.584,0.568924,()
1673,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,pred_entropy_class,Image Level,0.942,0.677064,()
1674,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,softmax_cls_score,Patch Level,0.57,0.5550919999999999,()
1675,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,softmax_cls_score,Image Level,0.914,0.65416,()
1676,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,norm_sigmoid_mask_score,Patch Level,0.644,0.6049720000000001,()
1677,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,norm_sigmoid_mask_score,Image Level,0.602,0.555584,()
1678,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,pred_variance_mask,Patch Level,0.56,0.553088,()
1679,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,class_mask_combined_score,Patch Level,0.536,0.53468,()
1680,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,class_mask_combined_score,Image Level,0.912,0.6532,()
1681,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,expected_entropy_class,Patch Level,0.44,0.482988,()
1682,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,expected_variance_mask,Image Level,0.064,0.25263199999999997,()
1683,ResNet50,Cityscapes OOD (VIPER model),3,3,MCDropout+Timeseries,1,pred_variance_mask,Image Level,0.03,0.238288,()
1684,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,pred_entropy_mask,Patch Level,0.532,0.5114639999999999,"('horizontalFlip',)"
1685,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,mutual_information_mask,Patch Level,0.558,0.518116,"('horizontalFlip',)"
1686,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,expected_entropy_class,Image Level,0.738,0.5429999999999999,"('horizontalFlip',)"
1687,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,expected_variance_mask,Patch Level,0.494,0.49592800000000004,"('horizontalFlip',)"
1688,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,pred_entropy_class,Image Level,0.868,0.6173839999999999,"('horizontalFlip',)"
1689,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,mutual_information_class,Patch Level,0.648,0.6177199999999999,"('horizontalFlip',)"
1690,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,mutual_information_class,Image Level,0.896,0.675684,"('horizontalFlip',)"
1691,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,softmax_cls_score,Image Level,0.838,0.599576,"('horizontalFlip',)"
1692,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,pred_variance_mask,Patch Level,0.516,0.49627999999999994,"('horizontalFlip',)"
1693,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,class_mask_combined_score,Image Level,0.786,0.593208,"('horizontalFlip',)"
1694,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,expected_entropy_class,Patch Level,0.496,0.48855600000000005,"('horizontalFlip',)"
1695,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,norm_sigmoid_mask_score,Patch Level,0.478,0.484768,"('horizontalFlip',)"
1696,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,class_mask_combined_score,Patch Level,0.508,0.510096,"('horizontalFlip',)"
1697,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,softmax_cls_score,Patch Level,0.502,0.5118,"('horizontalFlip',)"
1698,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,pred_entropy_mask,Image Level,0.726,0.558852,"('horizontalFlip',)"
1699,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,mutual_information_mask,Image Level,0.726,0.577164,"('horizontalFlip',)"
1700,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,expected_variance_mask,Image Level,0.322,0.45255999999999996,"('horizontalFlip',)"
1701,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,norm_sigmoid_mask_score,Image Level,0.632,0.5504039999999999,"('horizontalFlip',)"
1702,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,expected_entropy_mask,Patch Level,0.498,0.501636,"('horizontalFlip',)"
1703,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,expected_entropy_mask,Image Level,0.634,0.517088,"('horizontalFlip',)"
1704,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,pred_entropy_class,Patch Level,0.556,0.5373279999999999,"('horizontalFlip',)"
1705,DINOv2 (ViT-B),Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,pred_variance_mask,Image Level,0.192,0.41488400000000003,"('horizontalFlip',)"
1706,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,pred_entropy_mask,Patch Level,0.536,0.5013880000000001,()
1707,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,pred_entropy_mask,Image Level,0.916,0.718272,()
1708,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,expected_entropy_mask,Patch Level,0.652,0.5631280000000001,()
1709,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,expected_entropy_mask,Image Level,0.862,0.621496,()
1710,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,mutual_information_mask,Patch Level,0.532,0.52704,()
1711,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,mutual_information_mask,Image Level,0.924,0.781652,()
1712,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,expected_entropy_class,Patch Level,0.596,0.55928,()
1713,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,expected_entropy_class,Image Level,0.948,0.638752,()
1714,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,expected_variance_mask,Patch Level,0.4,0.447784,()
1715,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,expected_variance_mask,Image Level,0.576,0.548482,()
1716,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,pred_entropy_class,Patch Level,0.672,0.5587519999999999,()
1717,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,pred_entropy_class,Image Level,0.976,0.707416,()
1718,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,mutual_information_class,Patch Level,0.656,0.614132,()
1719,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,mutual_information_class,Image Level,0.982,0.851004,()
1720,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,softmax_cls_score,Patch Level,0.49,0.5274079999999999,()
1721,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,softmax_cls_score,Image Level,0.948,0.666744,()
1722,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,norm_sigmoid_mask_score,Image Level,0.86,0.713516,()
1723,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,pred_variance_mask,Patch Level,0.404,0.453156,()
1724,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,pred_variance_mask,Image Level,0.34,0.489754,()
1725,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,class_mask_combined_score,Patch Level,0.5,0.519968,()
1726,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,class_mask_combined_score,Image Level,0.93,0.666816,()
1727,ResNet50,Cityscapes OOD,3,3,MCDropout+Timeseries,2,norm_sigmoid_mask_score,Patch Level,0.452,0.4607919999999999,()
1728,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,pred_entropy_mask,Patch Level,0.48,0.490876,"('scale',)"
1729,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,pred_entropy_mask,Image Level,0.902,0.6722239999999999,"('scale',)"
1730,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,expected_entropy_mask,Patch Level,0.546,0.5220480000000001,"('scale',)"
1731,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,expected_entropy_mask,Image Level,0.78,0.57946,"('scale',)"
1732,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,mutual_information_mask,Image Level,0.934,0.7386720000000001,"('scale',)"
1733,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,expected_entropy_class,Patch Level,0.428,0.487408,"('scale',)"
1734,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,expected_entropy_class,Image Level,0.886,0.576388,"('scale',)"
1735,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,expected_variance_mask,Patch Level,0.378,0.448356,"('scale',)"
1736,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,expected_variance_mask,Image Level,0.566,0.537608,"('scale',)"
1737,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,pred_entropy_class,Patch Level,0.63,0.539724,"('scale',)"
1738,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,pred_entropy_class,Image Level,0.98,0.642756,"('scale',)"
1739,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,mutual_information_class,Patch Level,0.678,0.622704,"('scale',)"
1740,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,mutual_information_class,Image Level,0.988,0.756764,"('scale',)"
1741,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,softmax_cls_score,Patch Level,0.462,0.48851599999999995,"('scale',)"
1742,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,softmax_cls_score,Image Level,0.932,0.6102199999999999,"('scale',)"
1743,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,norm_sigmoid_mask_score,Patch Level,0.402,0.463632,"('scale',)"
1744,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,norm_sigmoid_mask_score,Image Level,0.86,0.67154,"('scale',)"
1745,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,class_mask_combined_score,Patch Level,0.442,0.486876,"('scale',)"
1746,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,class_mask_combined_score,Image Level,0.912,0.6113839999999999,"('scale',)"
1747,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,mutual_information_mask,Patch Level,0.488,0.5099,"('scale',)"
1748,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,pred_variance_mask,Patch Level,0.378,0.450308,"('scale',)"
1749,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,1,pred_variance_mask,Image Level,0.32,0.485252,"('scale',)"
1750,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,pred_entropy_mask,Patch Level,0.524,0.513024,()
1751,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,pred_entropy_mask,Image Level,0.75,0.5544600000000001,()
1752,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,expected_entropy_mask,Image Level,0.618,0.519404,()
1753,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,mutual_information_mask,Patch Level,0.514,0.5236719999999999,()
1754,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,mutual_information_mask,Image Level,0.75,0.57146,()
1755,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,expected_entropy_class,Image Level,0.722,0.53908,()
1756,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,expected_variance_mask,Patch Level,0.536,0.503084,()
1757,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,pred_entropy_class,Image Level,0.886,0.611132,()
1758,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,mutual_information_class,Image Level,0.906,0.680072,()
1759,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,softmax_cls_score,Patch Level,0.49,0.506848,()
1760,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,softmax_cls_score,Image Level,0.816,0.5867699999999999,()
1761,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,norm_sigmoid_mask_score,Image Level,0.628,0.556832,()
1762,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,pred_variance_mask,Patch Level,0.54,0.502804,()
1763,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,class_mask_combined_score,Patch Level,0.466,0.49063999999999997,()
1764,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,class_mask_combined_score,Image Level,0.792,0.585352,()
1765,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,expected_entropy_class,Patch Level,0.494,0.498332,()
1766,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,expected_variance_mask,Image Level,0.378,0.47182,()
1767,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,pred_entropy_class,Patch Level,0.544,0.518292,()
1768,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,mutual_information_class,Patch Level,0.596,0.5752959999999999,()
1769,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,norm_sigmoid_mask_score,Patch Level,0.518,0.496028,()
1770,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,pred_variance_mask,Image Level,0.258,0.436596,()
1771,DINOv2 (ViT-B),Cityscapes OOD,5,3,MCDropout+Timeseries,2,expected_entropy_mask,Patch Level,0.496,0.511356,()
1772,Swin-B,Cityscapes OOD,0,0,TTA,2,pred_entropy_mask,Patch Level,0.58,0.550748,"('horizontalFlip',)"
1773,Swin-B,Cityscapes OOD,0,0,TTA,2,pred_entropy_mask,Image Level,0.786,0.569788,"('horizontalFlip',)"
1774,Swin-B,Cityscapes OOD,0,0,TTA,2,expected_entropy_mask,Image Level,0.716,0.5557920000000001,"('horizontalFlip',)"
1775,Swin-B,Cityscapes OOD,0,0,TTA,2,mutual_information_mask,Patch Level,0.622,0.58002,"('horizontalFlip',)"
1776,Swin-B,Cityscapes OOD,0,0,TTA,2,mutual_information_mask,Image Level,0.744,0.59666,"('horizontalFlip',)"
1777,Swin-B,Cityscapes OOD,0,0,TTA,2,expected_variance_mask,Patch Level,0.566,0.537448,"('horizontalFlip',)"
1778,Swin-B,Cityscapes OOD,0,0,TTA,2,expected_variance_mask,Image Level,0.336,0.45526,"('horizontalFlip',)"
1779,Swin-B,Cityscapes OOD,0,0,TTA,2,mutual_information_class,Patch Level,0.654,0.6451439999999999,"('horizontalFlip',)"
1780,Swin-B,Cityscapes OOD,0,0,TTA,2,softmax_cls_score,Image Level,0.79,0.626048,"('horizontalFlip',)"
1781,Swin-B,Cityscapes OOD,0,0,TTA,2,norm_sigmoid_mask_score,Patch Level,0.584,0.5438559999999999,"('horizontalFlip',)"
1782,Swin-B,Cityscapes OOD,0,0,TTA,2,norm_sigmoid_mask_score,Image Level,0.698,0.5725560000000001,"('horizontalFlip',)"
1783,Swin-B,Cityscapes OOD,0,0,TTA,2,pred_variance_mask,Patch Level,0.566,0.5366960000000001,"('horizontalFlip',)"
1784,Swin-B,Cityscapes OOD,0,0,TTA,2,pred_variance_mask,Image Level,0.304,0.4435279999999999,"('horizontalFlip',)"
1785,Swin-B,Cityscapes OOD,0,0,TTA,2,class_mask_combined_score,Image Level,0.786,0.623224,"('horizontalFlip',)"
1786,Swin-B,Cityscapes OOD,0,0,TTA,2,expected_entropy_class,Patch Level,0.482,0.5006079999999999,"('horizontalFlip',)"
1787,Swin-B,Cityscapes OOD,0,0,TTA,2,expected_entropy_class,Image Level,0.708,0.5602199999999999,"('horizontalFlip',)"
1788,Swin-B,Cityscapes OOD,0,0,TTA,2,pred_entropy_class,Image Level,0.76,0.583444,"('horizontalFlip',)"
1789,Swin-B,Cityscapes OOD,0,0,TTA,2,mutual_information_class,Image Level,0.796,0.70076,"('horizontalFlip',)"
1790,Swin-B,Cityscapes OOD,0,0,TTA,2,softmax_cls_score,Patch Level,0.608,0.59046,"('horizontalFlip',)"
1791,Swin-B,Cityscapes OOD,0,0,TTA,2,class_mask_combined_score,Patch Level,0.614,0.591348,"('horizontalFlip',)"
1792,Swin-B,Cityscapes OOD,0,0,TTA,2,pred_entropy_class,Patch Level,0.576,0.5409759999999999,"('horizontalFlip',)"
